EndNodes_1,EndNodes_2,branch_length,segment_dia,segment_csarea,nsegment,segment_i_nnode,mid_xpos,mid_ypos,mid_zpos,delP,velocity,velocity_um_sec,qdot,qdot_um3_sec,tau,G,K,glc_ext_dispersion,lac_ext_dispersion,ins_ext_dispersion,cpep_ext_dispersion,glc_ext_disp_vol,lac_ext_disp_vol,ins_ext_disp_vol,cpep_ext_disp_vol
86,89,907.075640628924,16.3600006103516,210.211519959016,74,67,2134.34997558594,4060.80004882812,10,312.613239542348,43238.615020215,720.64358367025,9089254.98432216,151487.583072036,1.25870216731713,78.9750224367103,29075.0801137803,54601.1039376219,77100.7817768373,9606.27864522473,9606.27864522473,12653.6096176164,17867.829099787,2226.22055395778,2226.22055395778
87,13,101.636331961628,6.67000007629395,34.9415011509206,9,7,1692.90002441406,3325.04992675781,10,259.813506437931,53309.6338492353,888.493897487255,1862718.63249821,31045.3105416368,0.114391705164284,19.4739644334608,7169.44495317533,54600.2262369337,77100.1602144823,9601.28672256055,9601.28672256055,18770.9830832799,26506.2235607597,3300.82131646907,3300.82131646907
88,90,180.597633118245,10.3800001144409,84.6222557423036,15,13,2401.64990234375,3792.15002441406,10,2.02178120845929,565.402987324422,9.4233831220737,47845.6761908296,797.427936513827,19.1648403528459,64.280223626829,23665.1107402916,54600.005811108,77100.0041152593,9600.03305067653,9600.03305067653,25583.8106818027,36126.5878922253,4498.26743530475,4498.26743530475
89,128,234.698208269356,15.3900003433228,186.023212636505,19,17,2373.29992675781,4579.2001953125,10,64.1215598867275,30332.8239540849,505.547065901415,5642609.36027641,94043.4893379402,0.464246010113574,239.025779932179,87998.6290140826,54600.6853244594,77100.4853270491,9603.89778286295,9603.89778286295,43276.8318561424,61110.308775391,7612.10719321047,7612.10719321047
89,129,215.052737355056,8.32999992370606,54.4979136218833,18,15,2232.89990234375,4522.5,10,418.148415760603,63243.625214336,1054.06042023893,3446645.62406564,57444.0937344274,0.204023159608164,22.3890164153835,8242.63704980508,54600.4186131625,77100.2964497882,9602.38086236179,9602.38086236179,13836.6473912211,19538.4878510284,2433.40182151425,2433.40182151425
90,92,387.118266017984,15.0900001525879,178.841527147562,32,28,2629.79992675781,3937.95007324219,10,1.83156000310555,505.006835186268,8.41678058643781,90316.1936246693,1505.26989374449,45.9936269031129,133.940930858684,49311.0755156977,54600.0109693747,77100.0077681953,9600.06238831882,9600.06238831882,25224.2020106149,35618.7871840498,4435.05246058073,4435.05246058073
91,88,234.04508918057,3.82999992370605,11.520926660065,19,17,2466.44995117188,3681.44995117188,10,141.356572568882,4152.93644379541,69.2156073965901,47845.676192878,797.427936547967,3.38139182741753,0.919381008240833,338.475072813208,54600.005811108,77100.0041152593,9600.03305067653,9600.03305067653,2687.69861735308,3795.26652754205,472.563970892435,472.563970892435
91,95,325.134284442481,4.98999977111816,19.5564910143743,27,24,2727,3713.84997558594,10,23.0914069470018,828.953100429109,13.8158850071518,16211.4138598796,270.190230997994,23.5333664310448,1.90695013082832,702.053967395196,54600.0019689611,77100.0013943616,9600.01119846636,9600.01119846636,3284.13366102494,4637.4853610488,577.430746999287,577.430746999287
92,94,126.554811224803,11.0900001525879,96.594630517843,11,9,2872.79992675781,4018.95007324219,10,5.21963533898816,2377.74834163562,39.6291390272604,229677.722524707,3827.96204207845,3.19347869601072,119.52191645423,44002.6376572948,54600.0278955623,77100.019754834,9600.15865601067,9600.15865601067,41674.1921527367,58847.6079973559,7327.44784110017,7327.44784110017
93,90,399.746018243552,4.1399998664856,13.4614094931099,33,29,2454.29992675781,4068.90014648438,10,156.978157785023,3154.98294953507,52.5830491589179,42470.5174274711,707.841957124519,7.60218406192895,0.734881241732321,270.550489486782,54600.0051582668,77100.003652936,9600.02933764229,9600.02933764229,1838.65002831256,2596.33535726701,323.280083258104,323.280083258104
93,142,313.478887316393,16.1399993896484,204.595891931738,26,23,2575.79992675781,4374,10,66.5127515199129,25908.6584801417,431.810974669028,5300805.09049938,88346.751508323,0.725963223970086,216.474008556964,79696.0728487139,54600.6438105407,77100.4559280872,9603.66167245017,9603.66167245017,35635.7887961679,50320.5708173564,6267.94915123727,6267.94915123727
94,97,76.0327718330005,13.3400001525879,139.766004603682,7,5,2930.84997558594,4068.90014648438,10,3.26250941306353,3579.34779753831,59.6557966256385,500271.14074892,8337.85234581533,1.27452445753316,416.507201524194,153339.37083699,54600.0607605502,77100.0430288721,9600.34557562906,9600.34557562906,100367.672513396,141727.898498636,17647.678909661,17647.678909661
95,92,235.87562077622,5.19999980926514,21.2371647803178,20,17,2843.09997558594,3893.40002441406,10,122.118506833445,6562.15320375415,109.369220062569,139361.528901817,2322.69214836362,2.15669107488631,3.09977559494495,1141.19909025656,54600.0169261876,77100.0119866387,9600.09626769185,9600.09626769185,4915.93642723118,6941.7333327472,864.348870277314,864.348870277314
96,94,413.417768980778,12.4300003051758,121.347870654463,34,30,3052.34997558594,3861,10,12.7288933712989,2229.89836368527,37.1649727280878,270593.418209079,4509.89030348466,11.1238550342951,57.7424780923616,21258.2044892617,54600.0328649879,77100.0232740381,9600.18691961839,9600.18691961839,16026.3980480676,22630.6761675479,2817.88139743623,2817.88139743623
96,98,349.261404022636,14.7399997711182,170.641568706348,29,25,3334.5,3748.94995117188,10,10.1079385688063,2947.46212153253,49.1243686922089,502959.560120852,8382.65933534753,7.10973826882031,135.157239059551,49758.8659346443,54600.0610870728,77100.043260106,9600.34743272643,9600.34743272643,26676.4090393357,37669.4137333855,4690.52213378901,4690.52213378901
97,117,319.741631780884,11.7200002670288,107.881040003141,26,23,2940.30004882812,4266,10,9.24555114330724,1861.78763737134,31.029793956189,200851.586584611,3347.52644307685,10.3043427304844,59.008054925374,21724.1334206459,54600.0243944771,77100.0172754663,9600.13874358868,9600.13874358868,18422.0846783869,26013.5972960738,3239.09322056169,3239.09322056169
97,118,415.080400614906,7.34999990463257,42.429171181088,34,30,3133.34997558594,4126.9501953125,10,115.672971075866,7056.92677460044,117.615446243341,299419.554131926,4990.32590219876,3.52913170737902,7.03100013987213,2588.50059220443,54600.036366073,77100.0257534058,9600.20683204036,9600.20683204036,5581.17002401908,7881.10010954845,981.325108212935,981.325108212935
98,101,376.937585171994,8.46000003814697,56.2122036983495,31,27,3481.65002441406,3994.64990234375,10,138.375942063285,12316.09860693,205.268310115501,692315.04366171,11538.5840610285,1.83631650185018,13.5897671669275,5003.14601901742,54600.084085288,77100.0595467798,9600.47823507542,9600.47823507542,8142.4383486427,11497.8299402563,1431.70662566161,1431.70662566161
99,96,322.839134958189,7.67000007629395,46.2041109338823,27,23,3208.95007324219,3534.29992675781,10,196.003398816567,16742.081227707,279.03468712845,773552.978309042,12892.549638484,1.15698567185511,10.7200126569504,3946.63043079669,54600.0939520606,77100.0665341441,9600.5343523448,9600.5343523448,7814.2595639408,11034.4120071275,1374.00985880394,1374.00985880394
99,290,469.621599793087,40.4300003051758,1283.79999775809,38,34,3014.55004882812,3353.40002441406,10,3.53405719273724,5765.9952443009,96.0999207383483,7402384.68170666,123373.078028444,4.88680527710036,5689.40584750987,2094585.42349545,54600.8990583889,77100.6366872637,9605.11339458664,9605.11339458664,149261.946468462,210769.260293537,26257.4050253854,26257.4050253854
100,98,271.628582994522,7.67000007629395,46.2041109338823,22,20,3634.19995117188,3792.15002441406,10,40.3683240378741,4098.23887386022,68.3039812310036,189355.483561386,3155.9247260231,3.97676062359932,12.7410730297868,4690.69469873781,54600.0229982152,77100.0162866738,9600.130802349,9600.130802349,9287.4817951428,13114.7380229328,1632.98539381056,1632.98539381056
101,124,48.2991774974958,10.710000038147,90.0883901159129,4,3,3474.90002441406,4203.89990234375,10,11.1036518611945,12360.7928150397,206.013213583996,1113563.92526327,18559.3987543879,0.234446988410301,272.406931669667,100288.079920355,54600.1352481709,77100.0957788603,9600.76922397203,9600.76922397203,101841.036213792,143808.318617027,17907.5066714518,17907.5066714518
102,100,101.636331961628,8.64000034332275,58.6296633978208,9,7,3808.34997558594,3744.90002441406,10,4.75671251863241,1637.67123889158,27.294520648193,96016.1134925057,1600.26855820843,3.72368994025021,54.8284610270953,20185.3934027762,54600.0116616599,77100.0082584517,9600.06632569045,9600.06632569045,31496.4171124238,44475.7051432046,5537.86865787802,5537.86865787802
102,104,125.861732869051,9.85000038146973,76.2012992104599,11,9,3898.80004882812,3676.05004882812,10,28.6504017659463,10352.6321998288,172.543869997147,788884.023874998,13148.0670645833,0.729447721736692,74.7913345058035,27534.8328557354,54600.0958140964,77100.0678527842,9600.54494267329,9600.54494267329,33056.8961924154,46679.2026906968,5812.52125712633,5812.52125712633
103,100,425.367902802253,5.03999996185303,19.9503696853542,35,31,3666.59997558594,3591,10,167.138417890528,4678.57846956996,77.9763078261661,93339.3700698594,1555.65616783099,5.45509161257716,1.51690162509756,558.45550800292,54600.0113365553,77100.0080282221,9600.06447665856,9600.06447665856,2560.81947841561,3616.10185623686,450.256904789573,450.256904789573
103,291,99.607639396656,34.9700012207031,960.464187931221,9,7,3522.15002441406,3431.69995117188,10,0.0700800074264407,403.305427877091,6.72175713128485,387360.420274224,6456.0070045704,14.8186906267493,15013.7763437825,5527402.67159383,54600.0470469518,77100.0333172966,9600.26757953839,9600.26757953839,526479.597002854,743435.155557491,92570.3415978486,92570.3415978486
104,107,36.0223173018188,6.19999980926514,30.1907035434431,3,2,3954.15002441406,3657.15002441406,10,103.455245870166,51749.4219266577,862.490365444295,1562351.45593228,26039.1909322046,0.0417654721085059,41.0199434364421,15101.7132363979,54600.189755767,77100.1343795704,9601.07923592473,9601.07923592473,45761.0244371722,64618.4775041029,8046.77096368466,8046.77096368466
105,85,92.9835029786158,35.7099990844727,1001.5429067421,8,6,3673.34997558594,3327.75,10,0.0395665771793574,254.356908275381,4.23928180458968,254749.357264058,4245.82262106764,21.9337867272581,17488.5358993988,6438498.73870226,54600.0309406437,77100.0219112729,9600.17597491084,9600.17597491084,588107.265748817,830458.926382398,103405.312159073,103405.312159073
105,102,426.06138398114,8.90999984741211,62.3512658000241,35,31,3781.34997558594,3510,10,162.489195249276,14192.1759889017,236.536266481694,884900.137364727,14748.3356227454,1.8012518347334,14.7923989989153,5445.90140905796,54600.1074757563,77100.0761112359,9600.61126836373,9600.61126836373,7990.36463272029,11283.0862395794,1404.9859657381,1404.9859657381
106,104,208.897003792208,9.96000003814697,77.9127550429027,17,15,3997.35009765625,3546.45007324219,10,44.5970077253878,9927.3531224722,165.455885374537,773467.432055571,12891.1238675929,1.2625540839441,47.1091371090848,17343.4827022096,54600.0939416706,77100.0665267862,9600.53429325144,9600.53429325144,20364.3119210479,28756.1740381317,3580.73147576178,3580.73147576178
107,113,90.5608404351706,8,50.2654824574367,8,6,3966.29992675781,3719.25,10,78.9056546767242,26138.9981467354,435.649969112257,1313889.3527997,21898.155879995,0.207875236671565,45.2292622320813,16651.396635421,54600.1595787433,77100.1130090711,9600.90760410232,9600.90760410232,30305.6304500979,42794.1520783276,5328.95068586458,5328.95068586458
107,114,399.243957924822,6.55999994277954,33.7985098147566,33,29,4103.99987792969,3811.04992675781,10,145.496318653459,7351.27390263279,122.521231710546,248462.103149098,4141.03505248497,3.25856957484746,4.63849390225531,1707.68652738824,54600.0301770237,77100.0213704993,9600.17163182243,9600.17163182243,4622.23565114448,6527.00129152474,812.714854366302,812.714854366302
108,106,67.5,6.3899998664856,32.0694550075251,6,4,4071.60009765625,3433.05004882812,10,78.9354316603858,22382.6340584125,373.043900973542,717798.875886159,11963.3145981026,0.18094385090828,24.7001518676331,9093.49402147364,54600.0871804329,77100.0617386723,9600.49583871199,9600.49583871199,25940.6672479976,36630.4734963816,4561.22473110379,4561.22473110379
109,105,208.442690387054,34.3199996948242,925.090949242966,17,15,3777.29992675781,3223.80004882812,10,0.465090757235885,1231.93237965689,20.5322063276148,1139649.49449994,18994.1582416656,10.1519869351161,6655.83322404637,2450380.87033394,54600.1384163999,77100.0980225089,9600.78724327449,9600.78724327449,242321.252823178,342178.479532801,42609.3204221671,42609.3204221671
109,106,374.434679978168,4.42999982833862,15.413359222331,31,27,3942,3296.70007324219,10,147.007680047071,3611.70821829459,60.1951369715766,55668.5561748195,927.809269580326,6.22034766952971,1.02858164830421,378.677876944898,54600.0067612377,77100.0047881139,9600.03845453945,9600.03845453945,2247.57364302293,3173.77137692461,395.179317408941,395.179317408941
110,108,81.0449777472644,11.3800001144409,101.712519957595,7,5,4099.94995117188,3372.30004882812,10,6.2313197881449,4667.45076912111,77.7908461520185,474738.179505325,7912.30299175542,1.04183180613419,206.939291738652,76185.815468581,54600.0576594383,77100.040832754,9600.32793805531,9600.32793805531,68523.7951658137,96761.5719062568,12048.5386527467,12048.5386527467
111,108,157.736479276515,7.05000019073486,39.0362543284813,13,11,4108.05004882812,3334.5,10,42.155981361866,6226.53737092794,103.775622848799,243060.696397337,4051.01160662228,1.51997622318622,15.6611760634992,5765.74636730453,54600.0295209946,77100.0209059183,9600.1679006567,9600.1679006567,13512.2873827289,19080.5325351443,2375.82705969496,2375.82705969496
111,110,77.3163701540475,7.1399998664856,40.0392827133077,7,5,4109.39990234375,3294,10,35.9246615737211,11103.4749478501,185.057915797501,444575.172537099,7409.58620895165,0.417795530771299,33.6140899603524,12375.2083683457,54600.0539959831,77100.0382384005,9600.30710215402,9600.30710215402,28275.3444548844,39927.2524315803,4971.64325526213,4971.64325526213
112,109,132.740117150816,37.2999992370605,1092.71656605207,11,9,3905.54992675781,3145.5,10,0.222648217109963,1093.89579225304,18.2315965375507,1195318.05372956,19921.9675621593,7.28077307313257,14582.5372711506,5368639.6830171,54600.145177638,77100.102810623,9600.82569781605,9600.82569781605,449468.362881331,634688.000838245,79033.9914787213,79033.9914787213
112,110,222.533109961956,4.1399998664856,13.4614094931099,18,16,4036.49987792969,3241.34997558594,10,62.0635768156499,2240.70198354444,37.345033059074,30163.0069525152,502.71678254192,5.95884088815623,1.32009951379637,486.001750142594,54600.0036634552,77100.0025943535,9600.02083590128,9600.02083590128,3302.84786728915,4663.91139287029,580.721725573991,580.721725573991
113,115,307.468165939886,6.42999982833862,32.4722067920334,25,22,4052.69995117188,3896.09997558594,10,67.0250814089086,4224.74398473997,70.4123997456662,137186.760315876,2286.4460052646,4.36667642418777,5.55960181517159,2046.79736946417,54600.0166620505,77100.0117995844,9600.09476541246,9600.09476541246,5766.39544610682,8142.65606707984,1013.88142571657,1013.88142571657
113,116,193.196273256013,9.77000045776367,74.9685393761131,16,14,3931.19995117188,3850.20007324219,10,67.7728823767975,15695.9519587723,261.599199312871,1176702.5924668,19611.7098744466,0.738520124539644,47.1606293043339,17362.4398313868,54600.1429166927,77100.1012094867,9600.81283868984,9600.81283868984,21187.2252772044,29918.1856668957,3725.53208822112,3725.53208822112
114,115,143.785929749013,21.7399997711182,371.200841194834,12,10,4190.39990234375,3987.89990234375,10,0.434417432174087,669.346821266372,11.1557803544395,248462.103105165,4141.03505175275,12.8889172411675,1553.53753503354,571943.215680161,54600.0301770237,77100.0213704993,9600.1716318224,9600.1716318224,140956.609359155,199043.069365871,24784.0090582418,24784.0090582418
115,294,138.307422523195,22.8400001525879,409.715209622022,12,10,4077,4071.59985351562,10,0.532380294287577,941.260794336395,15.6876799056066,385648.863660527,6427.48106100879,8.81630829768305,1967.60955074529,724386.059736859,54600.0468390743,77100.0331700837,9600.26639723502,9600.26639723502,161744.534226223,228397.403956017,28439.3641903836,28439.3641903836
116,337,261.719082164041,33.8300018310547,898.86386942782,22,19,3766.5,3888,10,0.847959046019241,1738.14023287266,28.969003881211,1562351.45532809,26039.1909221349,9.03445224548397,5004.63831605848,1842484.56651601,54600.1897557669,77100.1343795703,9601.07923592432,9601.07923592432,187522.199105836,264797.371856852,32974.5281136087,32974.5281136087
117,119,36.2243012361548,7.82000017166138,48.0289847559705,3,2,2970,4433.39990234375,10,10.276956905378,8132.41110256472,135.540185042745,390591.448874366,6509.85748123944,0.267258755952936,103.235017005367,38006.5278535873,54600.0474393772,77100.0335952009,9600.26981145754,9600.26981145754,72392.9725806211,102225.19722569,12728.7814172518,12728.7814172518
118,101,129.064600467908,9.68000030517578,73.593697506225,11,9,3402,4164.75,10,16.8195067718625,5723.98039310039,95.3996732183398,421248.881581393,7020.81469302321,1.35288304575761,68.0290400400601,25045.2577055412,54600.0511628829,77100.0362320805,9600.2909888966,9600.2909888966,31133.3985813155,43963.0752631786,5474.16494102324,5474.16494102324
119,121,358.602209459058,10.4399995803833,85.6033663807343,29,26,3156.29992675781,4384.80004882812,10,47.2764338525012,6735.56438017766,112.259406336294,576586.985417372,9609.78309028953,3.19440678658853,33.1275229702691,12196.0761087919,54600.0700295092,77100.049592882,9600.39829283356,9600.39829283356,13033.8008965432,18404.8609271767,2291.749439308,2291.749439308
120,117,262.12278700794,6.32999992370605,31.4700397107545,22,19,2829.59997558594,4467.14990234375,10,84.1428807626944,6029.2222066848,100.48703677808,189739.862269334,3162.33103782223,2.60852340174806,6.12505569673253,2254.97226324413,54600.0230449,77100.0163197346,9600.13106786884,9600.13106786884,6555.19084412554,9256.50380486903,1152.57627687718,1152.57627687718
120,126,426.266700667204,17.7299995422363,246.892177569843,35,31,2848.5,4666.94995117188,10,54.5680987429805,18863.2336590059,314.387227650098,4657184.83408071,77619.7472346785,1.35586519800233,231.821381727441,85346.2909898395,54600.5656394897,77100.4005695997,9603.21707459738,9603.21707459738,31624.4560651319,44656.2815212653,5562.14963897521,5562.14963897521
121,118,181.402934562753,5.92000007629395,27.5253789031585,15,13,3333.14990234375,4237.65014648438,10,48.8740291746799,4426.07267579065,73.7678779298442,121829.327454054,2030.4887909009,2.45910468964925,6.77083983915026,2492.72117546573,54600.0147968099,77100.0104786747,9600.08415685624,9600.08415685624,8284.79483544604,11698.8570608204,1456.67959868789,1456.67959868789
121,123,117.224840301402,8.85000038146973,61.5143529557163,10,8,3384.44995117188,4336.19995117188,10,23.604529659031,7392.70814228185,123.211802371364,454757.657962923,7579.29429938206,0.951409183578719,52.3303341522741,19265.6945311738,54600.0552326993,77100.0391142073,9600.31413597732,9600.31413597732,28651.6668340106,40458.651995401,5037.81545556261,5037.81545556261
122,119,265.548949076248,8.97999954223633,63.3348155985354,22,19,3029.40002441406,4567.05004882812,10,20.6305444382597,2936.7028986563,48.9450483109383,185995.536554081,3099.92560923468,5.42545075018146,24.4884146927398,9015.54183946544,54600.022590132,77100.0159976811,9600.12848137602,9600.12848137602,13022.3914440307,18388.7577519848,2289.68093907091,2289.68093907091
122,125,440.397995714106,8.39999961853027,55.4176893759496,36,32,3291.30004882812,4666.94995117188,10,206.994666137965,15545.8199794587,259.096999657644,861513.422716071,14358.5570452678,1.69974178124804,11.3050303227028,4162.00783715778,54600.1046353173,77100.0740997189,9600.59511336704,9600.59511336704,6870.62990299944,9701.92416610051,1208.09541141105,1208.09541141105
123,124,126.410558795698,7.23999977111816,41.1686841667284,11,9,3464.09997558594,4284.89990234375,10,53.192658148706,10339.1950405263,172.319917342105,425651.055161631,7094.18425269385,0.733580660584561,21.7355612418015,8002.06400612048,54600.05169755,77100.0366107163,9600.29402981537,9600.29402981537,17781.8396282572,25109.5089422055,3126.57009498678,3126.57009498678
123,125,304.573882662319,3.79999995231628,11.3411491948338,25,22,3476.25,4492.7998046875,10,115.483158188174,2566.45973888492,42.7743289814153,29106.602801228,485.110046687133,7.12048300733487,0.68460758260476,252.041970949568,54600.0035351493,77100.002503491,9600.02010616195,9600.02010616195,2033.09220317199,2870.9048315991,357.467486528045,357.467486528045
124,295,154.491116533968,9.27000045776367,67.4915485010426,13,11,3562.65002441406,4218.75,10,87.4686873191968,22806.0403796559,380.100672994266,1539214.98040029,25653.5830066714,0.406447890020702,47.7986367546314,17597.325712495,54600.1869457209,77100.1323895766,9601.06325378738,9601.06325378738,23852.835347998,33682.2429752056,4194.35525350802,4194.35525350802
125,156,88.1541130435033,8.47999954223633,56.4782899916024,8,6,3549.15002441406,4661.5498046875,10,41.2401806295384,15769.2455925718,262.820759876197,890620.025526071,14843.6670921012,0.335415334332906,58.6598212272943,21595.9293080342,54600.1081704666,77100.0766032098,9600.61521952899,9600.61521952899,34981.0194483232,49396.2259324411,6150.89088581455,6150.89088581455
126,122,155.126523587524,12.3100004196167,119.016182742332,13,11,3032.10009765625,4758.75,10,19.2211944868322,8801.39939892598,146.6899899821,1047508.95925082,17458.4826541804,1.0575126742217,148.028797417624,54497.5995101883,54600.1272254493,77100.0900973999,9600.72359474305,9600.72359474305,41890.3135926477,59152.7367484974,7365.86785667161,7365.86785667161
126,144,54.3365610362516,12.0299997329712,113.663524019268,5,4,2979.45007324219,4849.19995117188,10,25.4370487551205,31757.5572812448,529.292621354081,3609675.87483006,60161.2645805009,0.102658829622909,385.452016796873,141906.237220363,54600.4384140403,77100.3104721998,9602.49347985433,9602.49347985433,114215.51391514,161281.701015329,20086.9033202912,20086.9033202912
127,91,300.234763612181,5.6399998664856,24.9832002355645,25,22,2466.44995117188,3547.79992675781,10,51.6274465771858,2564.00659051717,42.7334431752861,64057.0900561975,1067.61816760329,7.02575644046897,3.37019785508188,1240.75650265656,54600.0077800691,77100.0055096209,9600.04424914289,9600.04424914289,4543.38768376223,6415.66237245632,798.840963188468,798.840963188468
127,296,96.1442419178037,42.7799987792969,1437.37940211189,8,7,2316.59997558594,3477.59997558594,10,0.562569346511737,5019.67502190688,83.6612503651147,7215177.48178451,120252.958029742,1.14920876150202,34836.9232664036,12825401.0399303,54600.876321094,77100.6205853661,9604.98407622184,9604.98407622184,816296.154566343,1152672.71038649,143596.808226717,143596.808226717
128,130,62.334217786464,12.6099996566773,124.887804497524,6,4,2409.75,4716.90014648438,10,90.2116747049149,107871.734375234,1797.86223958723,13471864.073463,224531.06789105,0.0346712981750901,405.633472122544,149336.148758239,54601.6362284493,77101.1587298746,9609.30604930535,9609.30604930535,109395.428589533,154473.654758528,19252.4295300153,19252.4295300153
129,157,164.500801670011,6.30999994277954,31.2714912464957,14,12,2106,4649.39990234375,10,302.258498740615,34293.3959266704,571.556598777839,1072405.63053348,17873.427175558,0.287811919277572,9.637167391354,3547.975110714,54600.1302492804,77100.0922387901,9600.74079278255,9600.74079278255,10379.4478678165,14656.6754391014,1825.09433761687,1825.09433761687
129,158,77.363267992072,6.59000015258789,34.1083515593616,7,5,2104.64990234375,4554.89990234375,10,264.53708436992,69608.7581187959,1160.1459686466,2374239.99352646,39570.6665587743,0.0666840812129204,24.3784950304906,8975.07432344115,54600.2883638821,77100.2042109982,9601.64006957924,9601.64006957924,24072.4814126086,33992.3705239131,4233.22493399868,4233.22493399868
130,132,518.209923802115,11.1300001144409,97.2926917481354,42,38,2509.65002441406,4981.5,10,891.538630519761,99900.1312415894,1665.00218735982,9719552.67448623,161992.544574771,0.31123678259176,29.6124915404194,10901.9983450631,54601.1804905775,77100.8359894362,9606.71404015966,9606.71404015966,10251.2429394977,14475.5002266384,1803.63791755299,1803.63791755299
130,133,264.062315920816,7.23999977111816,41.1686841667284,22,19,2320.65002441406,4851.90014648438,10,979.534932565177,91144.7979188396,1519.07996531399,3752311.39896099,62538.5233160166,0.173830424961358,10.4051365024692,3830.7070776277,54600.4557378718,77100.3227404384,9602.59200914568,9602.59200914568,8512.49414288228,12020.3400662659,1497.09388190405,1497.09388190405
131,128,202.985235040925,14.5600004196167,166.499393688981,17,15,2508.29992675781,4735.80004882812,10,96.052386387717,47022.7220633146,783.712034388576,7829254.71314733,130487.578552456,0.259004871858688,221.401776403589,81510.257137646,54600.9509039899,77100.6734028255,9605.40826644237,9605.40826644237,44786.6329712268,63242.1139990521,7878.8718409757,7878.8718409757
132,134,609.805733946729,11.5500001907349,104.774081953074,50,45,2752.65002441406,5490.44995117188,10,614.984104704577,63063.4390776207,1051.05731796035,6607413.9341613,110123.565569355,0.580183138946316,29.1834385790494,10744.0401851286,54600.802505028,77100.5683109537,9604.56424734669,9604.56424734669,9381.26461904529,13247.0733106391,1650.21308517734,1650.21308517734
132,135,178.771851155697,7.59000015258789,45.2452977560219,15,13,2538,5254.19995117188,10,455.365146062803,68783.6945422781,1146.39490903797,3112138.74032463,51868.9790054105,0.15594264223113,18.5638478934423,6834.38064426524,54600.3779855495,77100.2676784825,9602.14979281298,9602.14979281298,13818.7882688309,19513.2765344796,2430.20432839492,2430.20432839492
133,139,91.0825653512053,7.69000005722046,46.445385021678,8,6,2196.44995117188,4966.65014648438,10,30.8165734475479,9378.70897587945,156.311816264657,435597.749390988,7259.96248984981,0.582697888923445,38.394597405235,14135.1779467762,54600.0529056281,77100.0374662424,9600.30090075962,9600.30090075962,27841.9966502659,39315.3279279924,4895.44480813026,4895.44480813026
133,140,134.999638671965,7.28000020980835,41.6248484222452,11,9,2222.09997558594,5022,10,432.995970463846,79681.0985575793,1328.01830929299,3316713.64957722,55278.560826287,0.101654952892808,20.8062092164944,7659.91804963958,54600.4028322437,77100.2852741959,9602.29110838607,9602.29110838607,16835.1079606085,23772.565018848,2960.70356798552,2960.70356798552
134,136,97.3498844375277,10.9700002670288,94.515526442939,8,7,2913.30004882812,5805,10,120.644975759555,69908.2381784569,1165.13730297428,6607413.93413523,110123.56556892,0.0835522853735947,148.761693006064,54767.4189707145,54600.802505028,77100.5683109537,9604.56424734667,9604.56424734667,53011.0911049041,74855.7725061911,9324.9257699484,9324.9257699484
135,137,32.957644160396,7.32000017166138,42.0835205242293,3,2,2443.5,5282.55004882812,10,14.3122410015203,10907.2418612706,181.787364354509,459015.136731513,7650.25227885855,0.181297772138465,87.1140499334705,32071.506948685,54600.0557497924,77100.0394803977,9600.31707694429,9600.31707694429,69718.6532989998,98448.817461024,12258.6171141499,12258.6171141499
135,138,333.0974334866,9.44999980926514,70.1380166555276,27,24,2400.30004882812,5448.60009765625,10,301.002712125424,37827.1831755302,630.453052925503,2653123.60359703,44218.7267266171,0.528346134483642,23.9417511534794,8814.28471146632,54600.3222357571,77100.2281980848,9601.83271586869,9601.83271586869,11496.8112191197,16234.4603886592,2021.79132964193,2021.79132964193
136,297,190.651404907915,16.8199996948242,222.198871299377,16,14,2847.15002441406,5865.75,10,42.7500304467976,29736.487388318,495.608123138634,6607413.93409244,110123.565568207,0.38468175965426,419.820773435147,154559.280193154,54600.802505028,77100.5683109537,9604.56424734664,9604.56424734664,63635.7056719164,89858.5523852241,11193.8505573225,11193.8505573225
137,140,293.506492787948,7.67000007629395,46.2041109338823,24,21,2316.59997558594,5179.94995117188,10,51.3148854449391,4821.22797736081,80.3537996226802,222760.552303516,3712.67587172526,3.65267721210665,11.7913562321468,4341.05134157491,54600.0270554358,77100.0191598806,9600.15387779091,9600.15387779091,8595.19557165284,12137.1687707136,1511.26665219041,1511.26665219041
137,269,427.018436930452,5.6100001335144,24.7181307148121,35,31,2216.70001220703,5282.55004882812,10,276.658630390652,9557.94704514468,159.299117419078,236254.584427138,3937.57640711897,2.6806076759802,2.3195559887821,853.957037572038,54600.0286943566,77100.0203205172,9600.16319915338,9600.16319915338,3160.54420507236,4462.96509840769,555.709234818942,555.709234818942
138,298,81.2243069361897,32.810001373291,845.478130620952,7,6,2358.45007324219,5643,10,4.34356325864792,26984.4713583526,449.741189305877,22814780.3998546,380246.339997577,0.180602330557159,14267.2075767082,5252549.35666725,54602.7709745697,77101.9623244035,9615.75991786542,9615.75991786542,568369.869460026,802567.918793765,100092.140228954,100092.140228954
139,299,113.816890875116,5.6399998664856,24.9832002355645,10,8,2130.29992675781,5028.75,10,484.944542244077,63530.8734522513,1058.84789087085,1587204.5325979,26453.4088766317,0.107491257107295,8.89016163213444,3272.96091477415,54600.1927743033,77100.1365172109,9601.09640385009,9601.09640385009,11984.9306943164,16923.7459746844,2107.47378613193,2107.47378613193
