Name,xpos,ypos,zpos,hNode,tNode,pressure,pressure_mmHg,volume,cellvolume
246,1536.30004882812,2208.60009765625,10,0,0,5267.42750364779,39.5057062773584,11433.4484556735,0
247,1422.90002441406,2235.60009765625,10,0,0,5272.8437239006,39.5463279292545,248624.60023454,0
248,1641.59997558594,2621.69995117188,10,0,0,5269.09320862508,39.5181990646881,16472.5102065446,0
249,2157.30004882812,2362.5,10,0,0,5282.56424687416,39.6192318515562,1080670.81702714,0
250,1212.30004882812,2070.89990234375,10,0,0,5252.4014742717,39.3930110570377,12263.0400642146,0
251,1279.80004882812,1779.30004882812,10,0,0,5172.75889663363,38.7956917247523,131931.673198967,9798354.99013459
252,1312.19995117188,2249.10009765625,10,0,0,5263.10292110207,39.4732719082655,24701.5967575347,0
253,556.200012207031,1649.69995117188,10,0,0,5166.013887404,38.74510415553,29510.5238249238,70524619.3386432
254,707.400024414062,1892.69995117188,10,0,0,5163.03600568173,38.722770042613,44926.8269549268,0
255,823.5,1690.19995117188,10,0,0,5168.82685934292,38.7662014450719,62271.9482162763,0
256,2837.69995117188,6947.10009765625,10,0,0,-158.816573880147,-1.1911243041011,17423.097382794,43381900.1375532
257,2883.60009765625,6660.89990234375,10,0,0,-152.977453781292,-1.14733090335969,26630.3503372624,0
258,3402,6963.2998046875,10,0,0,-142.826330571435,-1.07119747928577,13979.9995505933,45044154.2656931
259,3348,6863.39990234375,10,0,0,-142.834479016718,-1.07125859262538,20307.5907737363,0
260,3342.60009765625,6601.5,10,0,0,-142.576978128869,-1.06932733596652,30231.5929028381,0
261,3307.5,6723,10,0,0,-142.811998101417,-1.07108998576063,13938.1360746909,0
262,3210.30004882812,6677.10009765625,10,0,0,-142.983582641464,-1.07237686981098,19126.7890970784,0
263,256.5,4104,10,0,0,1649.70492313849,12.3727869235387,13695.7034813977,49915193.2784156
264,553.5,4139.10009765625,10,0,0,1047.77681519464,7.85832611395977,19100.1211105223,0
265,1417.5,2330.10009765625,10,0,0,5272.85039573343,39.5463779680007,457375.75798521,0
266,3456,1277.09997558594,10,0,0,5307.01980011303,39.8026485008477,11199.3965834806,0
267,3415.5,1668.59997558594,10,0,0,5303.04044800008,39.7728033600006,17253.356482445,0
268,1779.30004882812,3258.89990234375,10,0,0,2572.90953302523,19.2968214976892,7806.35284457072,13534228.8796787
269,2003.40002441406,5292,10,0,0,-86.180433510337,-0.646353251327528,357596.247432901,0
270,3780,6180.2998046875,10,0,0,2338.81926377979,17.5411444783484,4226.52851502858,2072960.69664582
271,3423.60009765625,6431.39990234375,10,0,0,-132.724698321894,-0.995435237414204,5868.39835297184,36432465.2254602
272,1017.90002441406,3709.80004882812,10,0,0,1481.64826068585,11.1123619551439,5349.89476141831,6393923.59357222
273,2084.39990234375,1231.19995117188,10,0,0,5285.79447296563,39.6434585472422,639807.102695732,0
274,3896.10009765625,818.099975585938,10,0,0,5313.91567027411,39.8543675270558,86064.5611028617,28006476.9038131
275,3445.19995117188,904.5,10,0,0,5307.18677422305,39.8039008066728,92411.0991855867,0
276,3118.5,413.100006103516,10,0,0,5306.83560063338,39.8012670047503,43837.7617506893,32737370.9548415
277,3337.19995117188,1733.40002441406,10,0,0,5302.9547588292,39.772160691219,8825.33692162901,0
278,3437.10009765625,2473.19995117188,10,0,0,5296.18308267233,39.7213731200425,834974.820811099,0
279,3488.39990234375,2327.39990234375,10,0,0,5297.52558776911,39.7314419082683,207514.816398953,0
280,2127.60009765625,850.5,10,0,0,5285.80189300619,39.6435141975464,147171.999275025,7751663.99622458
281,2300.39990234375,567,10,0,0,5285.80695895149,39.6435521921361,178903.310686234,22770508.8010317
